[2026-07-16T17:53:37.798Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/ → 404 (381ms, 709B)
[2026-07-16T17:53:59.827Z] GET https://r.bing.com/rp/mMJ0CUkwyy0mI6mvMF0oBcc6tts.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.827Z] GET https://r.bing.com/rb/5V/cc,nc/v-ink1ufdbbEmWQ3BU82QC8scyg.css?bu=AZ8L&or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.827Z] GET https://r.bing.com/rb/5V/cc,nc/wlO4TSp30X_-acjYhMjsnKH_mJ8.css?bu=IW9vxQfzB2-DCKoI8Aj3CIoJb2-tCtYN-A1v4g6VEG9vsw6rBK4Eb1GWAcEDb6YayRpvb7wD&or=w → 200 (?ms, -1748B)
[2026-07-16T17:53:59.828Z] GET https://r.bing.com/rp/vphmvifmlDJFSop-XZMQJ_Z4Ji4.br.css → 200 (?ms, -1136B)
[2026-07-16T17:53:59.828Z] GET https://r.bing.com/rb/5V/cir3,cc,nc/mMYI5Ln9DeSb3nZAl5nh0SLynEk.css?bu=EJoRlRLiEu0SqBOFFP4UiRX8FcoV0RK2EW-mFW9v&or=w → 200 (?ms, -1748B)
[2026-07-16T17:53:59.828Z] GET https://r.bing.com/rs/5T/3d/cc,nc/SxXkarLThNItIjv1QYI-2ahPJZk.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.828Z] GET https://r.bing.com/rb/5T/cir3,cc,nc/eibzzB2zwLwuwRCjCZ8a25Btxts.css?bu=BdgVtRX2FfAWhQE&or=w → 200 (?ms, -1608B)
[2026-07-16T17:53:59.828Z] GET https://r.bing.com/rp/sYefotpYMNWzb_He9_CKuZS3Nug.br.css → 200 (?ms, -1243B)
[2026-07-16T17:53:59.829Z] GET https://r.bing.com/rp/aWcvNmbBScgv7y8smTMInr1pX1k.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.829Z] GET https://r.bing.com/rp/P68qqihpJ0EuLD585j2v2bfV3bM.br.css → 200 (4ms, -1244B)
[2026-07-16T17:53:59.834Z] GET https://r.bing.com/rs/5T/LD/cc,nc/FoC2MBMceIs80cUahTdIUje4-Mk.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.834Z] GET https://r.bing.com/rp/LUPlDdMK7UC0ozX7r78lkD892sc.br.css → 200 (?ms, -1243B)
[2026-07-16T17:53:59.834Z] GET https://r.bing.com/rs/5T/bk/cc,nc/dasqSyz63ykXo1rNdXhKeVgJuLE.css?or=w → 200 (?ms, -1608B)
[2026-07-16T17:53:59.834Z] GET https://r.bing.com/rb/5T/cir3,cc,nc/YOQWLL8b80COTRaRTUsUgyMu24A.css?bu=ApQYsBg&or=w → 200 (?ms, -1748B)
[2026-07-16T17:53:59.835Z] GET https://r.bing.com/rp/4PNPeKhdkXroGBUF4pWtVwUpXZg.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.835Z] GET https://r.bing.com/rp/wo6buArPgY0EkkAhbMc7EoHe4fQ.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.835Z] GET https://r.bing.com/rs/5T/1r9/cc,nc/cQK6YehKAp_nCVfrmuIKwRzzWMc.css?or=w → 200 (?ms, -1607B)
[2026-07-16T17:53:59.835Z] GET https://r.bing.com/rs/2G/N/cc,nc/HUEH797DIe8z-cwNfE6VHV9W4FI.css?or=w → 200 (1ms, -1747B)
[2026-07-16T17:53:59.836Z] GET https://r.bing.com/rs/4s/h1/cc,nc/-uwPpvSfLsFhfo2sT-v3U1uH3Xo.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.836Z] GET https://r.bing.com/rp/wczR3URZR4-oWjjc5idYK8_hr54.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.836Z] GET https://r.bing.com/rp/QA01mMR8jFPRQt-lGbR2aB5c8N8.br.css → 200 (?ms, -1244B)
[2026-07-16T17:53:59.836Z] GET https://r.bing.com/rs/5T/1mQ/cc,nc/pHmOVEqTZHoRq6L52AVyBujQxGU.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.837Z] GET https://r.bing.com/rs/5T/1me/cc,nc/9FNAH2FDxWtpqARABkKgIPJjKX0.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.837Z] GET https://r.bing.com/rs/5T/1hM/cc,nc/d3MKWhpO9CLwpaouWQFhEfFRkC4.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.837Z] GET https://r.bing.com/rs/5T/1hA/cir3,cc,nc/lANMik3NlfVUQCBcZ3iigLENyxc.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.837Z] GET https://r.bing.com/rs/5T/1hS/cir3,cc,nc/bmw-a2aAilQKEULUrrp-mZjCL20.css?or=w → 200 (10ms, -1747B)
[2026-07-16T17:53:59.847Z] GET https://r.bing.com/rs/5T/pq/cir3,cc,nc/uo8l_8vMv_prnO2OFOIn62NKK9I.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.847Z] GET https://r.bing.com/rs/5T/1lR/cc,nc/vz6dRcgrs5SJNxKwOJOuzho628c.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.847Z] GET https://r.bing.com/rp/sd09ZoqYFtYgki8gbUcaMRzc1N4.br.css → 200 (?ms, -1243B)
[2026-07-16T17:53:59.847Z] GET https://r.bing.com/rp/FKS192HHDePhRBlTY1nt1-W0c_Q.br.css → 200 (1ms, -1244B)
[2026-07-16T17:53:59.848Z] GET https://www.bing.com/rp/G4zs3GwQ49RV2fotjF7gr1LGo2k.br.js → 200 (?ms, -1270B)
[2026-07-16T17:53:59.858Z] GET https://r.bing.com/rp/b0wb-PPG5V2NYLlQshXcY-UkPwk.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:59.858Z] GET https://r.bing.com/rs/4/7/cc,nc/subLxTb7u3F7TIT50B66H1QD28I.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.858Z] GET https://r.bing.com/rs/4/e/cc,nc/wgFVGa7g8sfe_ycPGGR-qspJzv8.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.859Z] GET https://r.bing.com/rs/4/o/cc,nc/XNzamTTrJtRNh2HS09eCNoFGHk4.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.859Z] GET https://r.bing.com/rs/4/W/cc,nc/X4bDwurSJyqY-DKKAjIsTHBDoGw.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.859Z] GET https://r.bing.com/rs/4/Y/cc,nc/cUG38_RNQ36D7zDaC9NTOlMu83w.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.859Z] GET https://r.bing.com/rs/4/6e/cc,nc/nI08w6N8jhrY2wDSytZ2AC7UgSA.css?or=w → 200 (?ms, -1466B)
[2026-07-16T17:53:59.860Z] GET https://r.bing.com/rs/4/6i/cc,nc/2JbRhA4tc8Dwn6W_bLgFHDTDo1o.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.860Z] GET https://r.bing.com/rs/4/6s/cc,nc/_ugksdJLaoxUEvsa8alT4BTM5NI.css?or=w → 200 (?ms, -1609B)
[2026-07-16T17:53:59.860Z] GET https://r.bing.com/rs/4/6Y/cc,nc/1NXA4uXFrexLs_h5hFOoFwCXQvE.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.860Z] GET https://r.bing.com/rs/4/fU/cc,nc/mcCrZWz3NY5gjJewmcPIkLZ3h5c.css?or=w → 200 (?ms, -1608B)
[2026-07-16T17:53:59.861Z] GET https://r.bing.com/rs/4/fY/cc,nc/DqyoN9ve4F95kcuTmzWN4ugdtaY.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.861Z] GET https://r.bing.com/rs/4/g2/cc,nc/aQpM49nLjBZOa7Hv5tE5F2T06y4.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.861Z] GET https://r.bing.com/rs/4/g8/cc,nc/Gi5outXoe5_J3R_zgxEjzv9uu7o.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.861Z] GET https://r.bing.com/rs/4/ga/cc,nc/V-vQwNTizuJEc03TGIkO2Lja8Xg.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.874Z] GET https://r.bing.com/rs/4/gk/cc,nc/nhGxCCiZWVyh7cmBIQhGY2zde7o.css?or=w → 200 (1ms, -1747B)
[2026-07-16T17:53:59.875Z] GET https://r.bing.com/rs/4/gA/cc,nc/2ms6PozTyQH0w_c-77AHT7rZZfI.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.876Z] GET https://r.bing.com/rs/4/mG/cc,nc/x49L2j72FppcfdX2pwL2vqpnObg.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.876Z] GET https://r.bing.com/rs/4/mI/cc,nc/SMoyWwBk7AmKoO-r86uLLL9IdgU.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.876Z] GET https://r.bing.com/rs/4/mO/cc,nc/c3lIa0HUZaz7XLMDar_ubnie80g.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.876Z] GET https://r.bing.com/rs/4/ns/cc,nc/NuLs3-4BKxHwNxeEOvcShsTFH6Y.css?or=w → 200 (?ms, -1605B)
[2026-07-16T17:53:59.877Z] GET https://r.bing.com/rs/4/xe/cc,nc/qKG05WI44bkdWuSvR64m-KDTmgY.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.877Z] GET https://r.bing.com/rs/4/xg/cc,nc/kuNkCBJ8oJzWc4USu6ZS8EBn5JA.css?or=w → 200 (?ms, -1747B)
[2026-07-16T17:53:59.877Z] GET https://r.bing.com/rs/5T/4D/cc,nc/VZoFV9s35xjYakNRNUAa5xixDmY.css?or=w → 200 (?ms, -1746B)
[2026-07-16T17:53:59.877Z] GET https://r.bing.com/rp/cfi8m8a3oAKZHJip_yZfJmMyyfc.br.css → 200 (1ms, -1136B)
[2026-07-16T17:53:59.878Z] GET https://challenges.cloudflare.com/turnstile/v0/api.js → 200 (?ms, -505B)
[2026-07-16T17:53:59.878Z] GET https://r.bing.com/rp/EX_mgILPdYtFnI-37m1pZn5YKII.png → 200 (?ms, -1116B)
[2026-07-16T17:53:59.878Z] GET https://r.bing.com/rp/6QcrwwIu0-4_N7YO3otOlZh0iEg.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:59.879Z] GET https://r.bing.com/rp/C_c5gjtK4f01O4LfPUZBkQROMF4.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.879Z] GET https://r.bing.com/rp/7xJHoaPMPrE8RaLHLYedT4Q20b0.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.879Z] GET https://r.bing.com/rp/FIrq4n7XJcH-bxJlHvalz0nETAA.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.888Z] GET https://r.bing.com/rp/0J47_h3CrL7lOTh2hkBM0lYDGbQ.br.css → 200 (1ms, -1245B)
[2026-07-16T17:53:59.889Z] GET https://www.bing.com/fd/ls/l?IG=E25E02F36EA14B6BBFA3EDDEB10B46E9&Type=Event.CPT&DATA={%22pp%22:{%22S%22:%22L%22,%22FC%22:15,%22BC%22:15,%22SE%22:-1,%22TC%22:-1,%22H%22:39,%22BP%22:40,%22CT%22:40,%22IL%22:1},%22ad%22:[-1,-1,1280,720,1280,720,1],%22net%22:%22undefined%22}&P=SERP&DA=PUSE01&dl=5 → 200 (139ms, 120B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (38ms, -1761B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/nlZh6bVx1oeyNpoy8k6Auevo0Po.br.js → 200 (9ms, -1268B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/Tzi0lFhZU13XYuDY050dWBV6DfQ.br.js → 200 (9ms, -1268B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/IeR-599UBJuseT658p8awKkSjaw.br.js → 200 (9ms, -978B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/-V5wTZcrW0CU8Mo8ihfH5VDKems.br.js → 200 (18ms, -1267B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/PUyou40cnMm6LWhwH-89HwXpc44.br.js → 200 (19ms, -1268B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/uOsQpE87L0oEd3gFZgQai2o5dqA.br.js → 200 (19ms, -1268B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/En6blPJcqovigCz6Ix1FLnXHt24.br.js → 200 (19ms, -1268B)
[2026-07-16T17:53:59.889Z] GET https://r.bing.com/rp/0Tfs80oEbRYDgF7ylLj21W9MXHU.br.js → 200 (19ms, -1268B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (36ms, -976B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/6wBFuewIOH06q9w4Bw8z-SKiip4.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (8ms, -1761B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/fYa4G4wbz4PjD3tZaW3pycMuo2c.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rb/4Q/jnc,nj/cKzGnam6-Fytml03VT3ixBZ9tTs.js?bu=A5c0mjSdNA&or=w → 200 (18ms, -1764B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/qwce00QJxdHzNxXh5H1mBc8QgBU.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/rJAhQDJ7mcmc690pfjItaDhmv18.br.js → 200 (18ms, -1269B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/Y-IofXCiouangPfEhpp6Z_AOYcM.br.js → 200 (19ms, -1268B)
[2026-07-16T17:53:59.890Z] GET https://r.bing.com/rp/B41j9eGM1DLNjQd-XrgY_sctGDk.br.js → 200 (19ms, -1266B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/8AhMu5uAYkTvJrQyyTY882a83J0.br.js → 200 (13ms, -1269B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/HuFcgBA_2XForBQE_eZtVYzLk2M.br.js → 200 (13ms, -1269B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/5I0Cuul36Grrwnqn9LpjC23cpQ8.br.js → 200 (13ms, -1268B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/oU3D75fwOKYAqRTtv6cscmsEla8.br.js → 200 (13ms, -1268B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/zjz65wEi2EUfRvlC6mVhOIE4PSM.br.js → 200 (13ms, -1269B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/88F_WFp57AEhbuX2xUzJp0yKLEM.br.js → 200 (13ms, -1267B)
[2026-07-16T17:53:59.896Z] GET https://r.bing.com/rp/KUj639dFcatHE77xtiTb-KSEsSA.br.js → 200 (13ms, -1269B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/b1xhc3Vl3_FhS-lf4VS_IJJoJF8.br.js → 200 (12ms, -1269B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/ZAnLSuKG096_w5eBelW0S7HOr6g.br.js → 200 (12ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/6ZpK9fh9cD0LYcXzkYpUR9MV_-g.br.js → 200 (12ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/KLrSbzDKMog0mCiPcB9iwoEvlE4.br.js → 200 (12ms, -1267B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/ClBkzRTD0QLpIATX2q7eWktfr_k.br.js → 200 (13ms, -1269B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (13ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (13ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (13ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (17ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (17ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (17ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (11ms, -976B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (17ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/Q1PG9vpMd7txIuVtaaoCpQeEJ5w.br.js → 200 (17ms, -1269B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (17ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (17ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (18ms, -979B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (18ms, -1763B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/Ass0FROa2e9YKJimHNSYJXacvKI.br.js → 200 (18ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/uYfKaCEKoUJO8QF1Vlmton1QU_Y.br.js → 200 (18ms, -1269B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/lkM7-j-6lj2mHueJugMSD2pY8kM.br.js → 200 (18ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/Gyuq2bqitqDJM0BeAkbKXGlQXNw.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/n21aGRCN5EKHB3qObygw029dyNU.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/hSC2A2u1nPLBLKtx9YeXrNrijSw.br.js → 200 (18ms, -1268B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/psgXZvzYJMEW2ydikIk493Va1d4.br.js → 200 (19ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rs/6r/wg/nj/nt6a1ZR520utsLoZmSYgwxdOPgI.js?or=w → 200 (19ms, -1624B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/5L3iD467J3iJWEPwIjxlK0MMDpY.br.js → 200 (19ms, -1266B)
[2026-07-16T17:53:59.897Z] GET https://r.bing.com/rp/9Z2GyyGvsKSVNrmOMrTfcv8z_yQ.br.js → 200 (19ms, -1267B)
[2026-07-16T17:53:59.898Z] GET https://r.bing.com/rp/K_V1CARn2Q2lTs5njJKUvUkHyi4.br.js → 200 (18ms, -1266B)
[2026-07-16T17:53:59.898Z] GET https://r.bing.com/rp/3eHIthF6R2e1ZRdN3zxkF_nk-6w.br.js → 200 (26ms, -1268B)
[2026-07-16T17:53:59.898Z] GET https://r.bing.com/rs/6r/gm/jnc,nj/tlifxqsNyCzxIJnRwtQKuZToQQw.js?or=w → 200 (10ms, -1761B)
[2026-07-16T17:53:59.927Z] GET https://r.bing.com/rp/nlZh6bVx1oeyNpoy8k6Auevo0Po.br.js → 200 (5ms, -1268B)
[2026-07-16T17:53:59.932Z] GET https://r.bing.com/rp/Tzi0lFhZU13XYuDY050dWBV6DfQ.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.933Z] GET https://r.bing.com/rp/IeR-599UBJuseT658p8awKkSjaw.br.js → 200 (?ms, -978B)
[2026-07-16T17:53:59.933Z] GET https://r.bing.com/rp/-V5wTZcrW0CU8Mo8ihfH5VDKems.br.js → 200 (?ms, -1267B)
[2026-07-16T17:53:59.943Z] GET https://r.bing.com/rp/PUyou40cnMm6LWhwH-89HwXpc44.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.943Z] GET https://r.bing.com/rp/uOsQpE87L0oEd3gFZgQai2o5dqA.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.943Z] GET https://r.bing.com/rp/En6blPJcqovigCz6Ix1FLnXHt24.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.944Z] GET https://r.bing.com/rp/0Tfs80oEbRYDgF7ylLj21W9MXHU.br.js → 200 (?ms, -1268B)
[2026-07-16T17:53:59.944Z] GET https://r.bing.com/rp/cfKt7bw67nxWZkkgOIRReDE3rQI.br.js → 200 (?ms, -976B)
[2026-07-16T17:53:59.944Z] GET https://r.bing.com/rp/6wBFuewIOH06q9w4Bw8z-SKiip4.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.948Z] GET https://www.bing.com/rewardsapp/widgetassets/prod/medallion/1.9.11/js/widget.js?t=260716 → 200 (?ms, -1022B)
[2026-07-16T17:53:59.950Z] GET https://r.bing.com/rp/fYa4G4wbz4PjD3tZaW3pycMuo2c.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.950Z] GET https://r.bing.com/rb/4Q/jnc,nj/cKzGnam6-Fytml03VT3ixBZ9tTs.js?bu=A5c0mjSdNA&or=w → 200 (?ms, -1764B)
[2026-07-16T17:53:59.951Z] GET https://r.bing.com/rp/qwce00QJxdHzNxXh5H1mBc8QgBU.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.958Z] GET https://r.bing.com/rp/rJAhQDJ7mcmc690pfjItaDhmv18.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:59.958Z] GET https://r.bing.com/rp/Y-IofXCiouangPfEhpp6Z_AOYcM.br.js → 200 (2ms, -1268B)
[2026-07-16T17:53:59.960Z] GET https://r.bing.com/rp/B41j9eGM1DLNjQd-XrgY_sctGDk.br.js → 200 (?ms, -1266B)
[2026-07-16T17:53:59.960Z] GET https://r.bing.com/rp/8AhMu5uAYkTvJrQyyTY882a83J0.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:59.962Z] POST https://www.bing.com/web/chlrate?status=i&partner=7&ajaxreq=1 → 200 (122ms, 926B)
[2026-07-16T17:53:59.963Z] GET https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/b/turnstile/f/av0/rch/nhda1/0x4AAAAAABgNScUsbCFCjwIZ/light/fbE/new/normal?lang=en → 200 (49ms, 102295B)
[2026-07-16T17:53:59.963Z] GET https://r.bing.com/rp/HuFcgBA_2XForBQE_eZtVYzLk2M.br.js → 200 (1ms, -1269B)
[2026-07-16T17:53:59.965Z] GET https://r.bing.com/rp/5I0Cuul36Grrwnqn9LpjC23cpQ8.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:59.967Z] GET https://r.bing.com/rp/oU3D75fwOKYAqRTtv6cscmsEla8.br.js → 200 (6ms, -1268B)
[2026-07-16T17:53:59.974Z] GET https://r.bing.com/rp/zjz65wEi2EUfRvlC6mVhOIE4PSM.br.js → 200 (?ms, -1269B)
[2026-07-16T17:53:59.975Z] POST https://www.bing.com/bd/issuertoken/verify?IID=PoW&SFX=1&IG=E25E02F36EA14B6BBFA3EDDEB10B46E9 → 200 (183ms, 1482B)
[2026-07-16T17:53:59.975Z] GET https://r.bing.com/rp/88F_WFp57AEhbuX2xUzJp0yKLEM.br.js → 200 (1ms, -1267B)
[2026-07-16T17:53:59.979Z] GET https://r.bing.com/rp/KUj639dFcatHE77xtiTb-KSEsSA.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:59.982Z] GET https://r.bing.com/rp/b1xhc3Vl3_FhS-lf4VS_IJJoJF8.br.js → 200 (2ms, -1269B)
[2026-07-16T17:53:59.989Z] GET https://r.bing.com/rp/ZAnLSuKG096_w5eBelW0S7HOr6g.br.js → 200 (1ms, -1268B)
[2026-07-16T17:53:59.999Z] GET https://r.bing.com/rp/6ZpK9fh9cD0LYcXzkYpUR9MV_-g.br.js → 200 (6ms, -1266B)
[2026-07-16T17:54:00.005Z] GET https://r.bing.com/rp/KLrSbzDKMog0mCiPcB9iwoEvlE4.br.js → 200 (?ms, -1267B)
[2026-07-16T17:54:00.005Z] GET https://r.bing.com/rp/ClBkzRTD0QLpIATX2q7eWktfr_k.br.js → 200 (1ms, -1269B)
[2026-07-16T17:54:00.006Z] GET https://r.bing.com/rp/uceaWoHkRefVM5EK1cFT2TcyRm0.br.js → 200 (1ms, -1266B)
[2026-07-16T17:54:00.007Z] GET https://r.bing.com/rp/AaMNMcbonPOvZZOl4Lx8-gy2CLQ.br.js → 200 (1ms, -1266B)
[2026-07-16T17:54:00.008Z] GET https://r.bing.com/rp/dILjFnlu3tFtlz3D1HusK2wu9g8.br.js → 200 (1ms, -1268B)
[2026-07-16T17:54:00.010Z] GET https://r.bing.com/rp/CnuSs8RGmjTsMT91VsxGzD6pvXs.br.js → 200 (?ms, -1268B)
[2026-07-16T17:54:00.011Z] GET https://r.bing.com/rp/fRSNKQanUHk53F1a1Bi8UA71Qt4.br.js → 200 (3ms, -1266B)
[2026-07-16T17:54:00.014Z] GET https://r.bing.com/rp/DR3HSCOIEFQKTsP_w1z3exhqKIw.br.js → 200 (1ms, -1268B)
[2026-07-16T17:54:00.015Z] GET https://r.bing.com/rp/xcXoIIPNYmJF-EYrsQBDlqHo36g.br.js → 200 (1ms, -1266B)
[2026-07-16T17:54:00.022Z] GET https://r.bing.com/rp/Q1PG9vpMd7txIuVtaaoCpQeEJ5w.br.js → 200 (2ms, -1269B)
[2026-07-16T17:54:00.024Z] GET https://r.bing.com/rp/ERxD1rq0Xd7Fewx2Ys6cWhWRMmk.br.js → 200 (?ms, -1266B)
[2026-07-16T17:54:00.024Z] GET https://r.bing.com/rp/sJ3s4CcWssN1-yBhgYXI5ztX9tU.br.js → 200 (?ms, -1268B)
[2026-07-16T17:54:00.025Z] GET https://r.bing.com/rp/Ytxs5tpnCZO__xIrhWwJA-yGHZM.br.js → 200 (?ms, -979B)
[2026-07-16T17:54:00.026Z] GET https://r.bing.com/rs/6r/lx/nj/x-x_v9X2pwR9AlcQef28REZvCsY.js?or=w → 200 (?ms, -1763B)
[2026-07-16T17:54:00.027Z] GET https://r.bing.com/rp/lLk8XmbdNzzlnPRzVzDhaF9yjqw.br.js → 200 (1ms, -1266B)
[2026-07-16T17:54:00.029Z] GET https://www.bing.com/images/sbi?mmasync=1&ig=E25E02F36EA14B6BBFA3EDDEB10B46E9&iid=.5089&ptn=Web&ep=0&iconpl=1&ajaxreq=1 → 200 (142ms, 21292B)
